Provider,State,Weight,Technology,Download Bandwidth Mbps,Upload Bandwidth Mbps,Usage Allowance GB,Monthly Charge,Other Mandatory Charge,Surcharge,Total Charge,Total Charge Spread,Model Data
"Starpower Communications, LLC d/b/a RCN",DISTRICT OF COLUMBIA,41726.7578704385,Cable,50,10,Unlimited,96.99,0,0,96.99,0,Yes
"Starpower Communications, LLC d/b/a RCN",MARYLAND,41726.7578704385,Cable,25,4,Unlimited,83.99,0,0,83.99,0,Yes
"Starpower Communications, LLC d/b/a RCN",MARYLAND,41726.7578704385,Cable,155,15,Unlimited,133.99,0,0,133.99,0,Yes
"Starpower Communications, LLC d/b/a RCN",MARYLAND,41726.7578704385,Cable,330,20,Unlimited,139.99,0,0,139.99,0,Yes
"Starpower Communications, LLC d/b/a RCN",MARYLAND,41726.7578704385,Cable,1000,20,Unlimited,149.99,0,0,149.99,0,Yes
"Starpower Communications, LLC d/b/a RCN",MARYLAND,41726.7578704385,Cable,10,4,Unlimited,63.99,0,0,63.99,0,Yes
"Starpower Communications, LLC d/b/a RCN",MARYLAND,41726.7578704385,Cable,50,10,Unlimited,96.99,0,0,96.99,0,Yes
"Stephouse Holdings Company, LLC",WASHINGTON,13694.3686823042,Fixed wireless,25,5,Unlimited,49,0,0,49,0,Yes
"Stephouse Holdings Company, LLC",WASHINGTON,13694.3686823042,Fixed wireless,1024,1024,Unlimited,69,0,0,69,0,No
"Stephouse Holdings Company, LLC",WASHINGTON,13694.3686823042,Fixed wireless,100,20,Unlimited,59,0,0,59,0,Yes
Suddenlink Communications,ARIZONA,23439.4773959044,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,ARIZONA,23439.4773959044,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,ARIZONA,23439.4773959044,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,ARIZONA,23439.4773959044,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,ARIZONA,23439.4773959044,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,ARIZONA,23439.4773959044,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,ARIZONA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,ARKANSAS,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,ARKANSAS,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,ARKANSAS,321879.349697312,Cable,75,7.5,250,75,0,0,75,0,Yes
Suddenlink Communications,ARKANSAS,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,ARKANSAS,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,ARKANSAS,321879.349697312,Cable,100,10,250,85,0,0,85,0,Yes
Suddenlink Communications,ARKANSAS,321879.349697312,Cable,150,7.5,250,105,0,0,105,0,Yes
Suddenlink Communications,ARKANSAS,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,ARKANSAS,321879.349697312,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,ARKANSAS,321879.349697312,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,ARKANSAS,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,LOUISIANA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,MISSOURI,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,MISSOURI,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,MISSOURI,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,MISSOURI,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,MISSOURI,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,MISSOURI,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,MISSOURI,173319.011471036,Cable,15,1.5,Unlimited,65,0,0,65,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,NORTH CAROLINA,23439.4773959044,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,NORTH CAROLINA,23439.4773959044,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,NORTH CAROLINA,23439.4773959044,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,NORTH CAROLINA,23439.4773959044,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,NORTH CAROLINA,23439.4773959044,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,NORTH CAROLINA,23439.4773959044,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,50,5,250,65,0,0,65,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,400,40,Unlimited,95,0,0,95,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,100,10,250,75,0,0,75,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,20,2,150,45,0,0,45,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,200,20,350,85,0,0,85,0,Yes
Suddenlink Communications,NORTH CAROLINA,41726.7578704385,Cable,1000,50,Unlimited,120,0,0,120,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,Unlimited,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,150,7.5,Unlimited,105,0.74,0,105.74,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,24,1,Unlimited,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,6,0.512,Unlimited,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,15,1.5,Unlimited,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,12,1,Unlimited,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,75,7.5,Unlimited,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,Unlimited,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,50,5,Unlimited,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,50,5,250,65,0.46,0,65.46,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704386,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,20,2,150,45,0.32,0,45.32,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,1000,50,Unlimited,120,0.84,0,120.84,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,200,20,350,85,0.6,0,85.6,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,23439.4773959044,Cable,100,10,250,75,0.53,0,75.53,0,Yes
Suddenlink Communications,TEXAS,41726.7578704385,Cable,400,40,Unlimited,95,0.67,0,95.67,0,Yes
"Surf Air Wireless, LLC",INDIANA,13694.3686823042,Fixed wireless,15,3.75,Unlimited,79.95,0,0,79.95,0,Yes
"Surf Air Wireless, LLC",INDIANA,13694.3686823042,Fixed wireless,25,6,Unlimited,189.95,0,0,189.95,0,Yes
"Surf Air Wireless, LLC",INDIANA,13694.3686823042,Fixed wireless,4,1,100,44.95,0,0,44.95,0,Yes
"Surf Air Wireless, LLC",INDIANA,13694.3686823042,Fixed wireless,6,1.5,150,54.95,0,0,54.95,0,Yes
TDS TELECOMMUNICATIONS CORPORATION,FLORIDA,321879.349697312,DSL,5,0.512,Unlimited,49.95,0,0,49.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,FLORIDA,160939.674848656,DSL,50,10,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,FLORIDA,160939.674848656,DSL,25,5,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,FLORIDA,321879.349697312,DSL,15,0.768,Unlimited,54.95,0,0,54.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,FLORIDA,321879.349697312,DSL,1,0.512,Unlimited,39.2,0,0,39.2,10,No
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,23439.4773959044,FTTH,1000,400,Unlimited,89.975,0,0,89.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,11719.7386979522,DSL,15,0.768,Unlimited,54.95,0,0,54.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,DSL,15,0.768,Unlimited,54.95,0,0,54.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,23439.4773959044,FTTH,300,300,Unlimited,69.975,0,0,69.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,11719.7386979522,DSL,25,5,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704386,FTTH,100,100,Unlimited,52.475,0,0,52.475,34.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,DSL,50,10,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704386,FTTH,1000,400,Unlimited,89.975,0,0,89.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,23439.4773959044,FTTH,100,100,Unlimited,52.475,0,0,52.475,34.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704386,DSL,1,0.512,Unlimited,39.2,0,0,39.2,10,No
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,DSL,25,5,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704385,DSL,5,0.512,Unlimited,49.95,0,0,49.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704385,FTTH,300,300,Unlimited,69.975,0,0,69.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,FTTH,50,50,Unlimited,54.95,0,0,54.95,20,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,23439.4773959044,DSL,1,0.512,Unlimited,39.2,0,0,39.2,10,No
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,DSL,50,10,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704385,FTTH,100,100,Unlimited,52.475,0,0,52.475,34.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,11719.7386979522,FTTH,50,50,Unlimited,54.95,0,0,54.95,20,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,FTTH,50,50,Unlimited,54.95,0,0,54.95,20,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704385,FTTH,1000,400,Unlimited,89.975,0,0,89.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704386,FTTH,300,300,Unlimited,69.975,0,0,69.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,DSL,25,5,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704385,DSL,1,0.512,Unlimited,39.2,0,0,39.2,10,No
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,11719.7386979522,DSL,50,10,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,20863.3789352193,DSL,15,0.768,Unlimited,54.95,0,0,54.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,41726.7578704386,DSL,5,0.512,Unlimited,49.95,0,0,49.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,TENNESSEE,23439.4773959044,DSL,5,0.512,Unlimited,49.95,0,0,49.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,41726.7578704385,FTTH,100,100,Unlimited,52.475,0,0,52.475,34.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,20863.3789352193,FTTH,50,50,Unlimited,54.95,0,0,54.95,20,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,20863.3789352193,DSL,15,0.768,Unlimited,54.95,0,0,54.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,20863.3789352193,DSL,50,10,Unlimited,59.95,0,0,59.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,41726.7578704385,DSL,1,0.512,Unlimited,39.2,0,0,39.2,10,No
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,41726.7578704385,DSL,5,0.512,Unlimited,49.95,0,0,49.95,10,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,41726.7578704385,FTTH,1000,400,Unlimited,89.975,0,0,89.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,41726.7578704385,FTTH,300,300,Unlimited,69.975,0,0,69.975,39.95,Yes
TDS TELECOMMUNICATIONS CORPORATION,WISCONSIN,20863.3789352193,DSL,25,5,Unlimited,59.95,0,0,59.95,10,Yes
The Municipal Communications Utility of the City of Cedar Falls,IOWA,10675.4,FTTH,100,50,Unlimited,45.5,0,0,45.5,0,Yes
The Municipal Communications Utility of the City of Cedar Falls,IOWA,10675.4,FTTH,1000,500,Unlimited,105,0,0,105,0,Yes
The Municipal Communications Utility of the City of Cedar Falls,IOWA,10675.4,FTTH,3,1,Unlimited,29.95,0,0,29.95,0,Yes
The Municipal Communications Utility of the City of Cedar Falls,IOWA,10675.4,FTTH,250,125,Unlimited,64.5,0,0,64.5,0,Yes
